algorithm,seed,generation,best_fitness
Q2GA,4,22,3491.53239900515
Q2GA,4,23,3491.53239900515
Q2GA,4,24,3491.53239900515
Q2GA,4,25,3491.53239900515
Q2GA,4,26,3485.995028253566
Q2GA,4,27,3485.995028253566
Q2GA,4,28,3394.0100765749276
Q2GA,4,29,3394.0100765749276
Q2GA,4,30,3392.786647359752
Q2GA,4,31,3392.786647359752
Q2GA,4,32,3389.8268881365148
Q2GA,4,33,3389.8268881365148
Q2GA,4,34,3389.8268881365148
Q2GA,4,35,3389.8268881365148
Q2GA,4,36,3389.8268881365148
Q2GA,4,37,3389.8268881365148
Q2GA,4,38,3389.8268881365148
Q2GA,4,39,3389.8268881365148
Q2GA,4,40,3389.8268881365148
Q2GA,4,41,3389.8268881365148
Q2GA,4,42,3389.8268881365148
Q2GA,4,43,3389.8268881365148
Q2GA,4,44,3389.8268881365148
Q2GA,4,45,3389.8268881365148
Q2GA,4,46,3389.2189927553554
Q2GA,4,47,3389.2189927553554
Q2GA,4,48,3389.2189927553554
Q2GA,4,49,3389.2189927553554
Q2GA,5,0,3681.5043855304366
Q2GA,5,1,3681.5043855304366
Q2GA,5,2,3681.5043855304366
Q2GA,5,3,3681.5043855304366
Q2GA,5,4,3681.5043855304366
Q2GA,5,5,3602.7085490375575
Q2GA,5,6,3602.7085490375575
Q2GA,5,7,3584.5585521095522
Q2GA,5,8,3579.5794307583706
Q2GA,5,9,3578.380495165215
Q2GA,5,10,3578.380495165215
Q2GA,5,11,3518.3306012279713
Q2GA,5,12,3518.3306012279713
Q2GA,5,13,3503.440765121568
Q2GA,5,14,3474.0812284857516
Q2GA,5,15,3429.0836636135473
Q2GA,5,16,3429.0836636135473
Q2GA,5,17,3429.0836636135473
Q2GA,5,18,3409.3733854309316
Q2GA,5,19,3311.485788827457
Q2GA,5,20,3311.485788827457
Q2GA,5,21,3296.304397837839
Q2GA,5,22,3296.304397837839
Q2GA,5,23,3261.446182796753
Q2GA,5,24,3222.0676854248745
Q2GA,5,25,3222.0676854248745
Q2GA,5,26,3216.2585105232856
Q2GA,5,27,3216.2585105232856
Q2GA,5,28,3204.300413903313
Q2GA,5,29,3204.300413903313
Q2GA,5,30,3204.300413903313
Q2GA,5,31,3204.300413903313
Q2GA,5,32,3204.300413903313
Q2GA,5,33,3204.300413903313
Q2GA,5,34,3204.300413903313
Q2GA,5,35,3204.300413903313
Q2GA,5,36,3204.300413903313
Q2GA,5,37,3204.300413903313
Q2GA,5,38,3204.300413903313
Q2GA,5,39,3204.300413903313
Q2GA,5,40,3204.300413903313
Q2GA,5,41,3203.3729470866238
Q2GA,5,42,3203.3729470866238
Q2GA,5,43,3203.3729470866238
Q2GA,5,44,3203.3729470866238
Q2GA,5,45,3203.3729470866238
Q2GA,5,46,3203.3729470866238
Q2GA,5,47,3203.3729470866238
Q2GA,5,48,3203.3729470866238
Q2GA,5,49,3203.3729470866238
Q2GA,6,0,3806.8165654630393
Q2GA,6,1,3806.8165654630393
Q2GA,6,2,3806.8165654630393
Q2GA,6,3,3751.7288501370017
Q2GA,6,4,3751.7288501370017
Q2GA,6,5,3751.7288501370017
Q2GA,6,6,3423.711507325041
Q2GA,6,7,3423.711507325041
Q2GA,6,8,3423.711507325041
Q2GA,6,9,3423.711507325041
Q2GA,6,10,3423.711507325041
Q2GA,6,11,3423.711507325041
Q2GA,6,12,3423.711507325041
Q2GA,6,13,3423.711507325041
Q2GA,6,14,3405.988086943252
Q2GA,6,15,3405.988086943252
Q2GA,6,16,3405.988086943252
Q2GA,6,17,3405.988086943252
Q2GA,6,18,3405.988086943252
Q2GA,6,19,3405.988086943252
Q2GA,6,20,3405.988086943252
Q2GA,6,21,3405.988086943252
Q2GA,6,22,3405.988086943252
Q2GA,6,23,3405.988086943252
Q2GA,6,24,3405.988086943252
Q2GA,6,25,3405.988086943252
Q2GA,6,26,3405.988086943252
Q2GA,6,27,3405.988086943252
Q2GA,6,28,3405.988086943252
Q2GA,6,29,3405.988086943252
Q2GA,6,30,3405.988086943252
Q2GA,6,31,3405.8380190357857
Q2GA,6,32,3405.8380190357857
Q2GA,6,33,3405.8380190357857
Q2GA,6,34,3405.8380190357857
Q2GA,6,35,3405.8380190357857
Q2GA,6,36,3405.8380190357857
Q2GA,6,37,3405.8380190357857
Q2GA,6,38,3405.8380190357857
Q2GA,6,39,3405.8380190357857
Q2GA,6,40,3405.8380190357857
Q2GA,6,41,3405.8380190357857
Q2GA,6,42,3404.1314019079127
Q2GA,6,43,3404.1314019079127
Q2GA,6,44,3404.1314019079127
Q2GA,6,45,3404.1314019079127
Q2GA,6,46,3404.1314019079127
Q2GA,6,47,3404.1314019079127
Q2GA,6,48,3404.1314019079127
Q2GA,6,49,3402.3101168536095
Q2GA,7,0,3727.55005654674
Q2GA,7,1,3727.55005654674
Q2GA,7,2,3727.55005654674
Q2GA,7,3,3727.55005654674
Q2GA,7,4,3727.55005654674
Q2GA,7,5,3727.55005654674
Q2GA,7,6,3726.762321098049
Q2GA,7,7,3726.762321098049
Q2GA,7,8,3726.762321098049
Q2GA,7,9,3726.762321098049
Q2GA,7,10,3570.7668829674562
Q2GA,7,11,3570.7668829674562
Q2GA,7,12,3570.7668829674562
Q2GA,7,13,3539.3140204728934
Q2GA,7,14,3522.1595875335274
Q2GA,7,15,3522.1595875335274
Q2GA,7,16,3522.1595875335274
Q2GA,7,17,3483.160785827308
Q2GA,7,18,3468.010574587031
Q2GA,7,19,3468.010574587031
Q2GA,7,20,3468.010574587031
Q2GA,7,21,3468.010574587031
Q2GA,7,22,3468.010574587031
Q2GA,7,23,3468.010574587031
Q2GA,7,24,3468.010574587031
Q2GA,7,25,3465.214018608412
Q2GA,7,26,3465.214018608412
Q2GA,7,27,3439.7754638836227
Q2GA,7,28,3438.1311786477363
Q2GA,7,29,3438.1311786477363
Q2GA,7,30,3432.516920690992
Q2GA,7,31,3432.516920690992
Q2GA,7,32,3409.5112812487214
Q2GA,7,33,3409.5112812487214
Q2GA,7,34,3409.5112812487214
Q2GA,7,35,3394.665703487148
Q2GA,7,36,3388.892415770992
Q2GA,7,37,3388.892415770992
Q2GA,7,38,3388.892415770992
Q2GA,7,39,3388.892415770992
Q2GA,7,40,3383.231677033011
Q2GA,7,41,3378.535363142855
Q2GA,7,42,3378.535363142855
Q2GA,7,43,3378.535363142855
Q2GA,7,44,3378.535363142855
Q2GA,7,45,3378.535363142855
Q2GA,7,46,3378.535363142855
Q2GA,7,47,3372.399849151035
Q2GA,7,48,3372.399849151035
Q2GA,7,49,3372.399849151035
Q2GA,8,0,4427.815216271507
Q2GA,8,1,4202.1645858134325
Q2GA,8,2,3596.559118875957
Q2GA,8,3,3596.559118875957
Q2GA,8,4,3596.559118875957
Q2GA,8,5,3596.559118875957
Q2GA,8,6,3596.559118875957
Q2GA,8,7,3596.559118875957
Q2GA,8,8,3596.559118875957
Q2GA,8,9,3452.533038489302
Q2GA,8,10,3452.533038489302
Q2GA,8,11,3452.533038489302
Q2GA,8,12,3452.533038489302
Q2GA,8,13,3452.533038489302
Q2GA,8,14,3452.533038489302
Q2GA,8,15,3345.126040530535
Q2GA,8,16,3345.126040530535
Q2GA,8,17,3345.126040530535
Q2GA,8,18,3345.126040530535
Q2GA,8,19,3342.112173128577
Q2GA,8,20,3342.112173128577
Q2GA,8,21,3342.112173128577
Q2GA,8,22,3342.112173128577
Q2GA,8,23,3342.112173128577
Q2GA,8,24,3342.112173128577
Q2GA,8,25,3342.112173128577
Q2GA,8,26,3342.112173128577
Q2GA,8,27,3342.112173128577
Q2GA,8,28,3342.112173128577
Q2GA,8,29,3342.112173128577
Q2GA,8,30,3342.112173128577
Q2GA,8,31,3342.112173128577
Q2GA,8,32,3342.112173128577
Q2GA,8,33,3342.112173128577
Q2GA,8,34,3340.425921339426
Q2GA,8,35,3340.425921339426
Q2GA,8,36,3339.83084773257
Q2GA,8,37,3250.7054349349432
Q2GA,8,38,3250.7054349349432
Q2GA,8,39,3250.7054349349432
Q2GA,8,40,3237.819140701992
Q2GA,8,41,3237.819140701992
Q2GA,8,42,3237.819140701992
Q2GA,8,43,3231.07837216599
Q2GA,8,44,3231.07837216599
Q2GA,8,45,3229.491672142557
Q2GA,8,46,3229.491672142557
Q2GA,8,47,3229.491672142557
Q2GA,8,48,3228.076241578006
Q2GA,8,49,3228.076241578006
Q2GA,9,0,3608.6025596044974
Q2GA,9,1,3608.6025596044974
Q2GA,9,2,3608.6025596044974
Q2GA,9,3,3608.6025596044974
Q2GA,9,4,3608.6025596044974
Q2GA,9,5,3608.6025596044974
Q2GA,9,6,3534.47875662301
Q2GA,9,7,3433.988867224463
Q2GA,9,8,3433.988867224463
Q2GA,9,9,3433.988867224463
Q2GA,9,10,3433.988867224463
Q2GA,9,11,3433.988867224463
Q2GA,9,12,3433.988867224463
Q2GA,9,13,3433.988867224463
Q2GA,9,14,3433.988867224463
Q2GA,9,15,3363.7216452138664
Q2GA,9,16,3363.7216452138664
Q2GA,9,17,3363.7216452138664
Q2GA,9,18,3346.3711450835654
Q2GA,9,19,3346.3711450835654
Q2GA,9,20,3346.3711450835654
Q2GA,9,21,3346.3711450835654
Q2GA,9,22,3346.3711450835654
Q2GA,9,23,3346.3711450835654
Q2GA,9,24,3346.3711450835654
Q2GA,9,25,3346.3711450835654
Q2GA,9,26,3345.3108223758277
Q2GA,9,27,3345.3108223758277
Q2GA,9,28,3345.3108223758277
Q2GA,9,29,3345.3108223758277
Q2GA,9,30,3345.3108223758277
Q2GA,9,31,3345.3108223758277
Q2GA,9,32,3345.3108223758277
Q2GA,9,33,3345.3108223758277
Q2GA,9,34,3345.3108223758277
Q2GA,9,35,3345.3108223758277
Q2GA,9,36,3345.3108223758277
Q2GA,9,37,3345.3108223758277
Q2GA,9,38,3345.3108223758277
Q2GA,9,39,3341.9028196312233
Q2GA,9,40,3341.9028196312233
Q2GA,9,41,3341.9028196312233
Q2GA,9,42,3341.9028196312233
Q2GA,9,43,3341.9028196312233
Q2GA,9,44,3341.9028196312233
Q2GA,9,45,3341.9028196312233
Q2GA,9,46,3341.9028196312233
Q2GA,9,47,3341.9028196312233
Q2GA,9,48,3341.9028196312233
Q2GA,9,49,3341.9028196312233
