size,algorithm,seed,generation,best_fitness
medium,GA,6,22,1754.9877769256293
medium,GA,6,23,1754.9877769256293
medium,GA,6,24,1715.771333920422
medium,GA,6,25,1715.771333920422
medium,GA,6,26,1715.771333920422
medium,GA,6,27,1614.8004356140943
medium,GA,6,28,1614.8004356140943
medium,GA,6,29,1614.8004356140943
medium,GA,6,30,1614.8004356140943
medium,GA,6,31,1604.3278820456778
medium,GA,6,32,1604.3278820456778
medium,GA,6,33,1604.3278820456778
medium,GA,6,34,1289.2284747874965
medium,GA,6,35,1289.2284747874965
medium,GA,6,36,1289.2284747874965
medium,GA,6,37,1289.2284747874965
medium,GA,6,38,1275.0524606793358
medium,GA,6,39,1275.0524606793358
medium,GA,6,40,1275.0524606793358
medium,GA,6,41,1275.0524606793358
medium,GA,6,42,1275.0524606793358
medium,GA,6,43,1275.0524606793358
medium,GA,6,44,1168.1709096438929
medium,GA,6,45,1158.4185617851929
medium,GA,6,46,1158.4185617851929
medium,GA,6,47,1158.4185617851929
medium,GA,6,48,1158.4185617851929
medium,GA,6,49,1156.1101482444442
medium,GA,7,0,3484.0374342501586
medium,GA,7,1,3484.0374342501586
medium,GA,7,2,3361.774127958126
medium,GA,7,3,2568.9753620613756
medium,GA,7,4,2568.9753620613756
medium,GA,7,5,2268.6115828927013
medium,GA,7,6,2263.0171469398792
medium,GA,7,7,2260.5374776990957
medium,GA,7,8,2223.454864264682
medium,GA,7,9,1981.0451900607898
medium,GA,7,10,1732.3376785108874
medium,GA,7,11,1732.3376785108874
medium,GA,7,12,1721.2851858693703
medium,GA,7,13,1712.1808925621472
medium,GA,7,14,1704.4443559372573
medium,GA,7,15,1618.4914840906222
medium,GA,7,16,1618.4914840906222
medium,GA,7,17,1618.4914840906222
medium,GA,7,18,1614.8701624412615
medium,GA,7,19,1614.8701624412615
medium,GA,7,20,1614.8701624412615
medium,GA,7,21,1614.8701624412615
medium,GA,7,22,1614.8701624412615
medium,GA,7,23,1614.8701624412615
medium,GA,7,24,1614.8701624412615
medium,GA,7,25,1614.8701624412615
medium,GA,7,26,1614.8701624412615
medium,GA,7,27,1608.8170184305986
medium,GA,7,28,1608.8170184305986
medium,GA,7,29,1564.9363712586662
medium,GA,7,30,1365.2631153744558
medium,GA,7,31,1365.2631153744558
medium,GA,7,32,1365.2631153744558
medium,GA,7,33,1351.5599521851273
medium,GA,7,34,1351.5599521851273
medium,GA,7,35,1351.0006045605887
medium,GA,7,36,1351.0006045605887
medium,GA,7,37,1351.0006045605887
medium,GA,7,38,1351.0006045605887
medium,GA,7,39,1351.0006045605887
medium,GA,7,40,1351.0006045605887
medium,GA,7,41,1351.0006045605887
medium,GA,7,42,1351.0006045605887
medium,GA,7,43,1301.8026900231623
medium,GA,7,44,1301.8026900231623
medium,GA,7,45,1301.8026900231623
medium,GA,7,46,1292.5886532297286
medium,GA,7,47,1278.8854900404003
medium,GA,7,48,1278.8854900404003
medium,GA,7,49,1278.8854900404003
medium,GA,8,0,3159.649491886179
medium,GA,8,1,3159.649491886179
medium,GA,8,2,3110.3225129896937
medium,GA,8,3,2887.8282350246027
medium,GA,8,4,2632.080768261084
medium,GA,8,5,2066.4419233947756
medium,GA,8,6,2066.4419233947756
medium,GA,8,7,2057.9979135755043
medium,GA,8,8,2055.762297848706
medium,GA,8,9,2055.762297848706
medium,GA,8,10,1841.6492695405036
medium,GA,8,11,1841.6492695405036
medium,GA,8,12,1841.6492695405036
medium,GA,8,13,1841.6492695405036
medium,GA,8,14,1536.8152098869828
medium,GA,8,15,1520.3866751873513
medium,GA,8,16,1454.7525465964336
medium,GA,8,17,1454.7525465964336
medium,GA,8,18,1454.7525465964336
medium,GA,8,19,1454.7525465964336
medium,GA,8,20,1077.8233598374136
medium,GA,8,21,1077.8233598374136
medium,GA,8,22,1077.8233598374136
medium,GA,8,23,1077.8233598374136
medium,GA,8,24,1075.8242203289124
medium,GA,8,25,989.6511829673736
medium,GA,8,26,989.6511829673736
medium,GA,8,27,989.6511829673736
medium,GA,8,28,989.6511829673736
medium,GA,8,29,989.6511829673736
medium,GA,8,30,989.6511829673736
medium,GA,8,31,986.7029406382385
medium,GA,8,32,986.7029406382385
medium,GA,8,33,984.7996651013468
medium,GA,8,34,949.4928728952966
medium,GA,8,35,948.1884201332747
medium,GA,8,36,948.1884201332747
medium,GA,8,37,947.6607398434278
medium,GA,8,38,947.6607398434278
medium,GA,8,39,936.428232167907
medium,GA,8,40,839.443286616556
medium,GA,8,41,839.443286616556
medium,GA,8,42,839.443286616556
medium,GA,8,43,835.3427252745539
medium,GA,8,44,835.3427252745539
medium,GA,8,45,807.982901800503
medium,GA,8,46,807.982901800503
medium,GA,8,47,800.530968332859
medium,GA,8,48,800.530968332859
medium,GA,8,49,800.530968332859
medium,GA,9,0,3721.081276819907
medium,GA,9,1,3319.9910917149223
medium,GA,9,2,3276.7746976490253
medium,GA,9,3,2824.4820463372057
medium,GA,9,4,2818.0480981271576
medium,GA,9,5,2818.0480981271576
medium,GA,9,6,2818.0480981271576
medium,GA,9,7,2464.5677210977315
medium,GA,9,8,2464.5677210977315
medium,GA,9,9,2461.3317284212367
medium,GA,9,10,2339.8239281222814
medium,GA,9,11,2336.587935445786
medium,GA,9,12,2336.587935445786
medium,GA,9,13,2336.587935445786
medium,GA,9,14,2260.3209164637706
medium,GA,9,15,2158.7839421116028
medium,GA,9,16,2158.7839421116028
medium,GA,9,17,2158.7839421116028
medium,GA,9,18,2152.2957117906367
medium,GA,9,19,2152.2957117906367
medium,GA,9,20,2152.2957117906367
medium,GA,9,21,2152.2957117906367
medium,GA,9,22,2152.2957117906367
medium,GA,9,23,2152.2957117906367
medium,GA,9,24,2152.2957117906367
medium,GA,9,25,2152.2957117906367
medium,GA,9,26,2150.004621451819
medium,GA,9,27,1851.4390190244505
medium,GA,9,28,1774.1199057896513
medium,GA,9,29,1774.1199057896513
medium,GA,9,30,1774.1199057896513
medium,GA,9,31,1769.439774746355
medium,GA,9,32,1769.191520574432
medium,GA,9,33,1769.191520574432
medium,GA,9,34,1769.191520574432
medium,GA,9,35,1769.191520574432
medium,GA,9,36,1769.191520574432
medium,GA,9,37,1769.191520574432
medium,GA,9,38,1769.191520574432
medium,GA,9,39,1769.191520574432
medium,GA,9,40,1769.191520574432
medium,GA,9,41,1769.191520574432
medium,GA,9,42,1769.191520574432
medium,GA,9,43,1769.191520574432
medium,GA,9,44,1769.191520574432
medium,GA,9,45,1690.1282216677096
medium,GA,9,46,1690.1282216677096
medium,GA,9,47,1667.8562772615692
medium,GA,9,48,1667.8562772615692
medium,GA,9,49,1667.8562772615692
medium,SA,0,0,4603.879918206534
medium,SA,0,1,3321.997311679654
medium,SA,0,2,3111.643126862953
medium,SA,0,3,2676.7540844851837
medium,SA,0,4,2676.7540844851837
medium,SA,0,5,2675.671554488061
medium,SA,0,6,2615.6085269213168
medium,SA,0,7,2615.6085269213168
medium,SA,0,8,2259.822882955088
medium,SA,0,9,2213.332617171382
medium,SA,0,10,1898.6695538425229
medium,SA,0,11,1898.6695538425229
medium,SA,0,12,1876.829521482473
medium,SA,0,13,1870.6682931438052
medium,SA,0,14,1870.6682931438052
medium,SA,0,15,1870.6682931438052
medium,SA,0,16,1862.0824932011315
medium,SA,0,17,1851.7001190840992
medium,SA,0,18,1771.4707263114688
medium,SA,0,19,1754.181892292783
medium,SA,0,20,1754.181892292783
medium,SA,0,21,1754.181892292783
medium,SA,0,22,1754.181892292783
medium,SA,0,23,1751.7192654124149
medium,SA,0,24,1749.7633740380438
medium,SA,0,25,1749.578750328774
medium,SA,0,26,1749.578750328774
medium,SA,0,27,1749.578750328774
medium,SA,0,28,1749.578750328774
medium,SA,0,29,1749.578750328774
medium,SA,0,30,1746.281809493189
medium,SA,0,31,1746.281809493189
medium,SA,0,32,1746.281809493189
medium,SA,0,33,1746.281809493189
medium,SA,0,34,1746.281809493189
medium,SA,0,35,1746.281809493189
medium,SA,0,36,1745.1588114059136
medium,SA,0,37,1745.1588114059136
medium,SA,0,38,1745.1588114059136
medium,SA,0,39,1745.1144014453134
medium,SA,0,40,1745.1144014453134
medium,SA,0,41,1745.1144014453134
medium,SA,0,42,1745.1144014453134
medium,SA,0,43,1744.8051472548714
medium,SA,0,44,1744.8051472548714
medium,SA,0,45,1744.8051472548714
medium,SA,0,46,1744.8051472548714
medium,SA,0,47,1744.8051472548714
medium,SA,0,48,1744.8051472548714
medium,SA,0,49,1744.8051472548714
medium,SA,1,0,3034.218369583322
medium,SA,1,1,2657.6893441869306
medium,SA,1,2,2299.2402927458515
medium,SA,1,3,1932.045435220211
medium,SA,1,4,1708.1401406095463
medium,SA,1,5,1700.9103361415073
medium,SA,1,6,1690.0527005883096
medium,SA,1,7,1688.461532949566
medium,SA,1,8,1635.3362229658246
medium,SA,1,9,1287.894190553457
medium,SA,1,10,1082.307969451173
medium,SA,1,11,1081.1878530362308
medium,SA,1,12,1074.1003649117838
medium,SA,1,13,1070.4551553035685
medium,SA,1,14,1065.1778287511231
medium,SA,1,15,1065.1778287511231
medium,SA,1,16,1065.1778287511231
medium,SA,1,17,1065.1778287511231
medium,SA,1,18,995.1093756682671
medium,SA,1,19,982.0379668340373
medium,SA,1,20,982.0379668340373
medium,SA,1,21,948.7559965662731
medium,SA,1,22,942.8383298235444
medium,SA,1,23,942.8383298235444
medium,SA,1,24,942.8383298235444
medium,SA,1,25,942.8383298235444
medium,SA,1,26,942.8383298235444
medium,SA,1,27,942.8383298235444
medium,SA,1,28,942.8383298235444
medium,SA,1,29,941.9121531920302
medium,SA,1,30,862.3786511656865
medium,SA,1,31,831.5788348228131
medium,SA,1,32,831.5788348228131
medium,SA,1,33,831.5788348228131
medium,SA,1,34,831.5788348228131
medium,SA,1,35,831.5788348228131
medium,SA,1,36,831.5788348228131
medium,SA,1,37,831.5788348228131
medium,SA,1,38,831.5788348228131
medium,SA,1,39,828.0109568915686
medium,SA,1,40,828.0109568915686
medium,SA,1,41,828.0109568915686
medium,SA,1,42,828.0109568915686
medium,SA,1,43,828.0109568915686
medium,SA,1,44,828.0109568915686
medium,SA,1,45,828.0109568915686
medium,SA,1,46,828.0109568915686
medium,SA,1,47,828.0109568915686
medium,SA,1,48,828.0109568915686
medium,SA,1,49,828.0109568915686
medium,SA,2,0,2944.7287447250837
medium,SA,2,1,2281.9420396414366
medium,SA,2,2,2160.5900283435594
medium,SA,2,3,2059.942247142871
medium,SA,2,4,1779.106229381865
medium,SA,2,5,1657.2770884987426
medium,SA,2,6,1585.8766616537314
medium,SA,2,7,1585.8766616537314
medium,SA,2,8,1585.8766616537314
medium,SA,2,9,1582.1433763391879
medium,SA,2,10,1582.1433763391879
medium,SA,2,11,1582.1433763391879
medium,SA,2,12,1582.1433763391879
medium,SA,2,13,1582.1433763391879
medium,SA,2,14,1582.1433763391879
medium,SA,2,15,1582.1433763391879
medium,SA,2,16,1582.1433763391879
medium,SA,2,17,1582.1433763391879
medium,SA,2,18,1425.7464380128254
medium,SA,2,19,1421.980718892969
medium,SA,2,20,1421.980718892969
medium,SA,2,21,1246.4708898481822
medium,SA,2,22,1177.3220549008902
medium,SA,2,23,1173.3778455181957
medium,SA,2,24,1162.686132405529
medium,SA,2,25,1162.2000254568675
medium,SA,2,26,1124.9372628494802
medium,SA,2,27,1120.2401365296726
medium,SA,2,28,1120.2401365296726
medium,SA,2,29,1116.6454456043446
medium,SA,2,30,1113.492018060092
medium,SA,2,31,1113.492018060092
medium,SA,2,32,1113.492018060092
medium,SA,2,33,1113.492018060092
medium,SA,2,34,1113.492018060092
medium,SA,2,35,1113.492018060092
medium,SA,2,36,1113.492018060092
medium,SA,2,37,1113.492018060092
medium,SA,2,38,1113.492018060092
medium,SA,2,39,1113.492018060092
medium,SA,2,40,1113.492018060092
medium,SA,2,41,1113.492018060092
medium,SA,2,42,1113.492018060092
medium,SA,2,43,1113.492018060092
medium,SA,2,44,1113.492018060092
medium,SA,2,45,1113.492018060092
medium,SA,2,46,1113.492018060092
medium,SA,2,47,1113.492018060092
medium,SA,2,48,1113.492018060092
medium,SA,2,49,1113.492018060092
medium,SA,3,0,2507.700251234582
medium,SA,3,1,2455.4390961243375
medium,SA,3,2,1721.3600308454725
medium,SA,3,3,1721.3600308454725
medium,SA,3,4,1600.9290549480424
medium,SA,3,5,1600.9290549480424
medium,SA,3,6,1600.9290549480424
medium,SA,3,7,1600.9290549480424
medium,SA,3,8,1600.9290549480424
medium,SA,3,9,1600.9290549480424
medium,SA,3,10,1600.9290549480424
medium,SA,3,11,1456.03824813626
medium,SA,3,12,1456.03824813626
medium,SA,3,13,1456.03824813626
medium,SA,3,14,1456.03824813626
medium,SA,3,15,1456.03824813626
medium,SA,3,16,1441.1994862879244
medium,SA,3,17,1441.1994862879244
medium,SA,3,18,1441.1994862879244
medium,SA,3,19,1293.7497521944185
medium,SA,3,20,1290.1705241272562
medium,SA,3,21,1217.4924349056178
medium,SA,3,22,1217.4924349056178
medium,SA,3,23,1211.6355571396234
medium,SA,3,24,1204.355733770983
medium,SA,3,25,1197.4802193714588
medium,SA,3,26,1150.903739861041
medium,SA,3,27,954.1125288819965
medium,SA,3,28,953.9198853705506
medium,SA,3,29,926.899654286476
medium,SA,3,30,926.899654286476
medium,SA,3,31,926.899654286476
medium,SA,3,32,926.899654286476
medium,SA,3,33,859.2644485363894
medium,SA,3,34,858.3255756157884
medium,SA,3,35,858.3255756157884
medium,SA,3,36,858.3255756157884
medium,SA,3,37,858.3255756157884
medium,SA,3,38,852.5805349302175
medium,SA,3,39,852.5805349302175
medium,SA,3,40,852.5805349302175
medium,SA,3,41,851.8916274057402
medium,SA,3,42,851.8916274057402
medium,SA,3,43,851.8916274057402
medium,SA,3,44,851.8916274057402
medium,SA,3,45,851.8916274057402
medium,SA,3,46,851.8916274057402
medium,SA,3,47,851.8916274057402
medium,SA,3,48,851.8916274057402
medium,SA,3,49,851.8916274057402
medium,SA,4,0,5689.062911123488
medium,SA,4,1,3425.735222171514
medium,SA,4,2,3274.3493420508757
medium,SA,4,3,2310.5856714558995
medium,SA,4,4,2273.1896797483714
medium,SA,4,5,2019.8825839953818
medium,SA,4,6,2019.8207002241704
medium,SA,4,7,1767.399859073176
medium,SA,4,8,1767.399859073176
medium,SA,4,9,1767.399859073176
medium,SA,4,10,1767.399859073176
medium,SA,4,11,1767.399859073176
medium,SA,4,12,1767.399859073176
medium,SA,4,13,1767.399859073176
medium,SA,4,14,1707.5217508750857
medium,SA,4,15,1707.5217508750857
medium,SA,4,16,1695.9020884640834
medium,SA,4,17,1691.7863830584265
medium,SA,4,18,1689.5611638195546
medium,SA,4,19,1689.5611638195546
medium,SA,4,20,1689.5611638195546
medium,SA,4,21,1689.5611638195546
medium,SA,4,22,1609.8658136842223
medium,SA,4,23,1609.8658136842223
medium,SA,4,24,1609.8658136842223
medium,SA,4,25,1609.8658136842223
medium,SA,4,26,1609.8658136842223
medium,SA,4,27,1609.8658136842223
medium,SA,4,28,1609.8658136842223
medium,SA,4,29,1609.8658136842223
medium,SA,4,30,1376.640557732594
medium,SA,4,31,1336.2051655331545
medium,SA,4,32,1333.369266839828
medium,SA,4,33,1309.050289689314
medium,SA,4,34,1290.0265380972396
medium,SA,4,35,1220.438665623802
medium,SA,4,36,1220.438665623802
medium,SA,4,37,1220.438665623802
medium,SA,4,38,1220.438665623802
medium,SA,4,39,1220.438665623802
medium,SA,4,40,1220.438665623802
medium,SA,4,41,1220.438665623802
medium,SA,4,42,1218.9013095160758
medium,SA,4,43,1218.9013095160758
medium,SA,4,44,1218.9013095160758
medium,SA,4,45,1176.5207162152024
medium,SA,4,46,1167.2133209558324
medium,SA,4,47,1160.0318742880222
medium,SA,4,48,1160.0318742880222
medium,SA,4,49,1067.7536667997276
medium,SA,5,0,3473.9908443893155
medium,SA,5,1,3454.207487681718
medium,SA,5,2,2658.358563856732
medium,SA,5,3,2325.4993954769534
medium,SA,5,4,2325.4993954769534
medium,SA,5,5,2325.4993954769534
medium,SA,5,6,1657.546445057283
medium,SA,5,7,1376.3658686273147
medium,SA,5,8,1376.3658686273147
medium,SA,5,9,1374.3629453865583
medium,SA,5,10,1363.751932753998
medium,SA,5,11,1363.751932753998
medium,SA,5,12,1291.5584436744523
medium,SA,5,13,1291.5584436744523
medium,SA,5,14,1291.1979897088743
medium,SA,5,15,1291.1979897088743
medium,SA,5,16,1291.1979897088743
medium,SA,5,17,1291.1979897088743
medium,SA,5,18,1268.955641385829
medium,SA,5,19,1268.955641385829
medium,SA,5,20,1268.955641385829
medium,SA,5,21,1268.955641385829
medium,SA,5,22,1268.955641385829
medium,SA,5,23,1266.5022316635368
medium,SA,5,24,1263.2540551007448
medium,SA,5,25,1263.2540551007448
medium,SA,5,26,1263.2540551007448
medium,SA,5,27,1263.2540551007448
medium,SA,5,28,1263.2540551007448
medium,SA,5,29,1263.2540551007448
medium,SA,5,30,1263.2540551007448
medium,SA,5,31,1263.2540551007448
medium,SA,5,32,1263.2540551007448
medium,SA,5,33,1263.2540551007448
medium,SA,5,34,1167.9181129367519
medium,SA,5,35,1167.9181129367519
medium,SA,5,36,1167.9181129367519
medium,SA,5,37,1167.9181129367519
medium,SA,5,38,1167.9181129367519
medium,SA,5,39,1167.9181129367519
medium,SA,5,40,1163.6315129823588
medium,SA,5,41,1163.6315129823588
medium,SA,5,42,1163.6315129823588
medium,SA,5,43,1163.6315129823588
medium,SA,5,44,1163.6315129823588
medium,SA,5,45,1163.6315129823588
medium,SA,5,46,1163.6315129823588
medium,SA,5,47,1155.9871490516598
medium,SA,5,48,1155.9871490516598
medium,SA,5,49,1153.6516559597708
medium,SA,6,0,3284.712881815248
medium,SA,6,1,3032.90403688025
medium,SA,6,2,2271.5681989883374
medium,SA,6,3,1954.0864032334184
medium,SA,6,4,1784.6914051255967
medium,SA,6,5,1646.3166175179065
medium,SA,6,6,1242.4712326282934
medium,SA,6,7,1202.449835086526
medium,SA,6,8,1201.6372747903215
medium,SA,6,9,1201.6372747903215
medium,SA,6,10,1201.6372747903215
medium,SA,6,11,1201.6372747903215
medium,SA,6,12,1097.2933467773682
medium,SA,6,13,1097.2933467773682
medium,SA,6,14,1092.9487605448119
medium,SA,6,15,1092.9487605448119
medium,SA,6,16,1091.943681237476
medium,SA,6,17,1087.555899469433
medium,SA,6,18,1087.555899469433
medium,SA,6,19,1087.555899469433
medium,SA,6,20,1087.555899469433
medium,SA,6,21,1087.555899469433
medium,SA,6,22,1087.555899469433
medium,SA,6,23,1087.555899469433
medium,SA,6,24,1087.2280859474217
medium,SA,6,25,1084.3065262332848
medium,SA,6,26,1083.0159397079353
medium,SA,6,27,1083.0159397079353
medium,SA,6,28,1083.0159397079353
medium,SA,6,29,998.0852562480655
medium,SA,6,30,998.0852562480655
medium,SA,6,31,996.2531231961967
medium,SA,6,32,991.4043752905521
medium,SA,6,33,991.4043752905521
medium,SA,6,34,990.1843160870098
medium,SA,6,35,990.1843160870098
medium,SA,6,36,987.9408955400829
medium,SA,6,37,987.0569918368695
medium,SA,6,38,987.0569918368695
medium,SA,6,39,987.0569918368695
medium,SA,6,40,987.0569918368695
medium,SA,6,41,985.5758929155152
medium,SA,6,42,985.4312372178588
medium,SA,6,43,985.4312372178588
medium,SA,6,44,985.4312372178588
medium,SA,6,45,984.7812667755056
medium,SA,6,46,984.7812667755056
medium,SA,6,47,984.7812667755056
medium,SA,6,48,974.4323997608697
medium,SA,6,49,973.8775469981254
medium,SA,7,0,4376.693565622592
medium,SA,7,1,3381.0871899503427
medium,SA,7,2,3161.61023352329
medium,SA,7,3,2604.8195118176322
medium,SA,7,4,2604.8195118176322
medium,SA,7,5,2403.654371634036
medium,SA,7,6,2403.654371634036
medium,SA,7,7,2403.654371634036
medium,SA,7,8,2403.654371634036
medium,SA,7,9,2062.98344135919
medium,SA,7,10,2046.0045520663798
medium,SA,7,11,2044.0772603460125
medium,SA,7,12,2044.0772603460125
medium,SA,7,13,2044.0772603460125
medium,SA,7,14,1793.905922188052
medium,SA,7,15,1793.464959641176
medium,SA,7,16,1787.0410337255676
medium,SA,7,17,1787.0410337255676
medium,SA,7,18,1784.9160182871674
medium,SA,7,19,1784.9160182871674
medium,SA,7,20,1782.9982097311556
medium,SA,7,21,1782.9982097311556
medium,SA,7,22,1782.9982097311556
medium,SA,7,23,1651.0576500991087
medium,SA,7,24,1651.0576500991087
medium,SA,7,25,1651.0576500991087
medium,SA,7,26,1647.815196716294
medium,SA,7,27,1647.815196716294
medium,SA,7,28,1647.815196716294
medium,SA,7,29,1644.039949515825
medium,SA,7,30,1644.039949515825
medium,SA,7,31,1644.039949515825
medium,SA,7,32,1644.039949515825
medium,SA,7,33,1644.039949515825
medium,SA,7,34,1638.5160168743791
medium,SA,7,35,1638.5160168743791
medium,SA,7,36,1638.5160168743791
medium,SA,7,37,1638.4936190249064
medium,SA,7,38,1638.4936190249064
medium,SA,7,39,1638.4936190249064
medium,SA,7,40,1638.4936190249064
medium,SA,7,41,1638.4936190249064
medium,SA,7,42,1638.4936190249064
medium,SA,7,43,1638.4936190249064
medium,SA,7,44,1638.4936190249064
medium,SA,7,45,1638.4936190249064
medium,SA,7,46,1638.4936190249064
medium,SA,7,47,1638.4936190249064
medium,SA,7,48,1638.4936190249064
medium,SA,7,49,1638.4936190249064
medium,SA,8,0,2619.2714866627857
medium,SA,8,1,2358.225112415176
medium,SA,8,2,2351.2910619765385
medium,SA,8,3,2351.2910619765385
medium,SA,8,4,2093.7764220959107
medium,SA,8,5,2093.7764220959107
medium,SA,8,6,2089.395450173523
